time;Model Root/CTRL_VEH/DriverRequest [%]/Value;Model Root/STATUS_BAT/StateOfCharge [%]/Value
21.400000;50.00;69.96
21.410000;50.00;69.96
21.420000;50.00;69.96
21.430000;50.00;69.96
21.440000;50.00;69.96
21.450000;50.00;69.96
21.460000;50.00;69.96
21.470000;50.00;69.96
21.480000;50.00;69.96
21.490000;50.00;69.96
21.500000;50.00;69.96
21.510000;50.00;69.96
21.520000;50.00;69.96
21.530000;50.00;69.95
21.540000;50.00;69.95
21.550000;50.00;69.95
21.560000;50.00;69.95
21.570000;50.00;69.95
21.580000;50.00;69.95
21.590000;50.00;69.95
21.600000;50.00;69.95
21.610000;50.00;69.95
21.620000;50.00;69.95
21.630000;50.00;69.95
21.640000;50.00;69.95
21.650000;50.00;69.95
21.660000;50.00;69.95
21.670000;50.00;69.95
21.680000;50.00;69.95
21.690000;50.00;69.95
21.700000;50.00;69.95
21.710000;50.00;69.95
21.720000;50.00;69.95
21.730000;50.00;69.95
21.740000;50.00;69.95
21.750000;50.00;69.95
21.760000;50.00;69.95
21.770000;50.00;69.95
21.780000;50.00;69.95
21.790000;50.00;69.95
21.800000;50.00;69.95
21.810000;50.00;69.95
21.820000;50.00;69.95
21.830000;50.00;69.95
21.840000;50.00;69.95
21.850000;50.00;69.95
21.860000;50.00;69.95
21.870000;50.00;69.95
21.880000;50.00;69.95
21.890000;50.00;69.95
21.900000;50.00;69.95
21.910000;50.00;69.95
21.920000;50.00;69.95
21.930000;50.00;69.95
21.940000;50.00;69.95
21.950000;50.00;69.95
21.960000;50.00;69.95
21.970000;50.00;69.95
21.980000;50.00;69.95
21.990000;50.00;69.95
22.000000;50.00;69.95
22.010000;50.00;69.95
22.020000;50.00;69.95
22.030000;50.00;69.95
22.040000;50.00;69.95
22.050000;50.00;69.95
22.060000;50.00;69.95
22.070000;50.00;69.95
22.080000;50.00;69.95
22.090000;50.00;69.95
22.100000;50.00;69.95
22.110000;50.00;69.95
22.120000;50.00;69.95
22.130000;50.00;69.95
22.140000;50.00;69.95
22.150000;50.00;69.95
22.160000;50.00;69.95
22.170000;50.00;69.95
22.180000;50.00;69.95
22.190000;50.00;69.95
22.200000;50.00;69.95
22.210000;50.00;69.95
22.220000;50.00;69.95
22.230000;50.00;69.95
22.240000;50.00;69.95
22.250000;50.00;69.95
22.260000;50.00;69.95
22.270000;50.00;69.95
22.280000;50.00;69.95
22.290000;50.00;69.95
22.300000;50.00;69.95
22.310000;50.00;69.95
22.320000;50.00;69.95
22.330000;50.00;69.95
22.340000;50.00;69.95
22.350000;50.00;69.95
22.360000;50.00;69.95
22.370000;50.00;69.95
22.380000;50.00;69.95
22.390000;50.00;69.95
22.400000;50.00;69.95
22.410000;50.00;69.95
22.420000;50.00;69.95
22.430000;50.00;69.95
22.440000;50.00;69.95
22.450000;50.00;69.95
22.460000;50.00;69.94
22.470000;50.00;69.94
22.480000;50.00;69.94
22.490000;50.00;69.94
22.500000;50.00;69.94
22.510000;50.00;69.94
22.520000;50.00;69.94
22.530000;50.00;69.94
22.540000;50.00;69.94
22.550000;50.00;69.94
22.560000;50.00;69.94
22.570000;50.00;69.94
22.580000;50.00;69.94
22.590000;50.00;69.94
22.600000;50.00;69.94
22.610000;50.00;69.94
22.620000;50.00;69.94
22.630000;50.00;69.94
22.640000;50.00;69.94
22.650000;50.00;69.94
22.660000;50.00;69.94
22.670000;50.00;69.94
22.680000;50.00;69.94
22.690000;50.00;69.94
22.700000;50.00;69.94
22.710000;50.00;69.94
22.720000;50.00;69.94
22.730000;50.00;69.94
22.740000;50.00;69.94
22.750000;50.00;69.94
22.760000;50.00;69.94
22.770000;50.00;69.94
22.780000;50.00;69.94
22.790000;50.00;69.94
22.800000;50.00;69.94
22.810000;50.00;69.94
22.820000;50.00;69.94
22.830000;50.00;69.94
22.840000;50.00;69.94
22.850000;50.00;69.94
22.860000;50.00;69.94
22.870000;50.00;69.94
22.880000;50.00;69.94
22.890000;50.00;69.94
22.900000;50.00;69.94
22.910000;50.00;69.94
22.920000;50.00;69.94
22.930000;50.00;69.94
22.940000;50.00;69.94
22.950000;50.00;69.94
22.960000;50.00;69.94
22.970000;50.00;69.94
22.980000;50.00;69.94
22.990000;50.00;69.94
23.000000;50.00;69.94
23.010000;50.00;69.94
23.020000;50.00;69.94
23.030000;50.00;69.94
23.040000;50.00;69.94
23.050000;50.00;69.94
23.060000;50.00;69.94
23.070000;50.00;69.94
23.080000;50.00;69.94
23.090000;50.00;69.94
23.100000;50.00;69.94
23.110000;50.00;69.94
23.120000;50.00;69.94
23.130000;50.00;69.94
23.140000;50.00;69.94
23.150000;50.00;69.94
23.160000;50.00;69.94
23.170000;50.00;69.94
23.180000;50.00;69.94
23.190000;50.00;69.94
23.200000;50.00;69.94
23.210000;50.00;69.94
23.220000;50.00;69.94
23.230000;50.00;69.94
23.240000;50.00;69.94
23.250000;50.00;69.94
23.260000;50.00;69.94
23.270000;50.00;69.94
23.280000;50.00;69.94
23.290000;50.00;69.94
23.300000;50.00;69.94
23.310000;50.00;69.94
23.320000;50.00;69.94
23.330000;50.00;69.94
23.340000;50.00;69.94
23.350000;50.00;69.94
23.360000;50.00;69.94
23.370000;50.00;69.94
23.380000;50.00;69.93
23.390000;50.00;69.93
23.400000;50.00;69.93
23.410000;50.00;69.93
23.420000;50.00;69.93
23.430000;50.00;69.93
23.440000;50.00;69.93
23.450000;50.00;69.93
23.460000;50.00;69.93
23.470000;50.00;69.93
23.480000;50.00;69.93
23.490000;50.00;69.93
23.500000;50.00;69.93
23.510000;50.00;69.93
23.520000;50.00;69.93
23.530000;50.00;69.93
23.540000;50.00;69.93
23.550000;50.00;69.93
23.560000;50.00;69.93
23.570000;50.00;69.93
23.580000;50.00;69.93
23.590000;50.00;69.93
23.600000;50.00;69.93
23.610000;50.00;69.93
23.620000;50.00;69.93
23.630000;50.00;69.93
23.640000;50.00;69.93
23.650000;50.00;69.93
23.660000;50.00;69.93
23.670000;50.00;69.93
23.680000;50.00;69.93
23.690000;50.00;69.93
23.700000;50.00;69.93
23.710000;50.00;69.93
23.720000;50.00;69.93
23.730000;50.00;69.93
23.740000;50.00;69.93
23.750000;50.00;69.93
23.760000;50.00;69.93
23.770000;50.00;69.93
23.780000;50.00;69.93
23.790000;50.00;69.93
23.800000;50.00;69.93
23.810000;50.00;69.93
23.820000;50.00;69.93
23.830000;50.00;69.93
23.840000;50.00;69.93
23.850000;50.00;69.93
23.860000;50.00;69.93
23.870000;50.00;69.93
23.880000;50.00;69.93
23.890000;50.00;69.93
23.900000;50.00;69.93
23.910000;50.00;69.93
23.920000;50.00;69.93
23.930000;50.00;69.93
23.940000;50.00;69.93
23.950000;50.00;69.93
23.960000;50.00;69.93
23.970000;50.00;69.93
23.980000;50.00;69.93
23.990000;50.00;69.93
24.000000;50.00;69.93
24.010000;50.00;69.93
24.020000;50.00;69.93
24.030000;50.00;69.93
24.040000;50.00;69.93
24.050000;50.00;69.93
24.060000;50.00;69.93
24.070000;50.00;69.93
24.080000;50.00;69.93
24.090000;50.00;69.93
24.100000;50.00;69.93
24.110000;50.00;69.93
24.120000;50.00;69.93
24.130000;50.00;69.93
24.140000;50.00;69.93
24.150000;50.00;69.93
24.160000;50.00;69.93
24.170000;50.00;69.93
24.180000;50.00;69.93
24.190000;50.00;69.93
24.200000;50.00;69.93
24.210000;50.00;69.93
24.220000;50.00;69.93
24.230000;50.00;69.93
24.240000;50.00;69.93
24.250000;50.00;69.93
24.260000;50.00;69.93
24.270000;50.00;69.93
24.280000;50.00;69.93
24.290000;50.00;69.92
24.300000;50.00;69.92
24.310000;50.00;69.92
24.320000;50.00;69.92
24.330000;50.00;69.92
24.340000;50.00;69.92
24.350000;50.00;69.92
24.360000;50.00;69.92
24.370000;50.00;69.92
24.380000;50.00;69.92
24.390000;50.00;69.92
24.400000;50.00;69.92
24.410000;50.00;69.92
24.420000;50.00;69.92
24.430000;50.00;69.92
24.440000;50.00;69.92
24.450000;50.00;69.92
24.460000;50.00;69.92
24.470000;50.00;69.92
24.480000;50.00;69.92
24.490000;50.00;69.92
24.500000;50.00;69.92
24.510000;50.00;69.92
24.520000;50.00;69.92
24.530000;50.00;69.92
24.540000;50.00;69.92
24.550000;50.00;69.92
24.560000;50.00;69.92
24.570000;50.00;69.92
24.580000;50.00;69.92
24.590000;50.00;69.92
24.600000;50.00;69.92
24.610000;50.00;69.92
24.620000;50.00;69.92
24.630000;50.00;69.92
24.640000;50.00;69.92
24.650000;50.00;69.92
24.660000;50.00;69.92
24.670000;50.00;69.92
24.680000;50.00;69.92
24.690000;50.00;69.92
24.700000;50.00;69.92
24.710000;50.00;69.92
24.720000;50.00;69.92
24.730000;50.00;69.92
24.740000;50.00;69.92
24.750000;50.00;69.92
24.760000;50.00;69.92
24.770000;50.00;69.92
24.780000;50.00;69.92
24.790000;50.00;69.92
24.800000;50.00;69.92
24.810000;50.00;69.92
24.820000;50.00;69.92
24.830000;50.00;69.92
24.840000;50.00;69.92
24.850000;50.00;69.92
24.860000;50.00;69.92
24.870000;50.00;69.92
24.880000;50.00;69.92
24.890000;50.00;69.92
24.900000;50.00;69.92
24.910000;50.00;69.92
24.920000;50.00;69.92
24.930000;50.00;69.92
24.940000;50.00;69.92
24.950000;50.00;69.92
24.960000;50.00;69.92
24.970000;50.00;69.92
24.980000;50.00;69.92
24.990000;50.00;69.92
25.000000;50.00;69.92
25.010000;50.00;69.92
25.020000;50.00;69.92
25.030000;50.00;69.92
25.040000;50.00;69.92
25.050000;50.00;69.92
25.060000;50.00;69.92
25.070000;50.00;69.92
25.080000;50.00;69.92
25.090000;50.00;69.92
25.100000;50.00;69.92
25.110000;50.00;69.92
25.120000;50.00;69.92
25.130000;50.00;69.92
25.140000;50.00;69.92
25.150000;50.00;69.92
25.160000;50.00;69.92
25.170000;50.00;69.92
25.180000;50.00;69.92
25.190000;50.00;69.91
25.200000;50.00;69.91
25.210000;50.00;69.91
25.220000;50.00;69.91
25.230000;50.00;69.91
25.240000;50.00;69.91
25.250000;50.00;69.91
25.260000;50.00;69.91
25.270000;50.00;69.91
25.280000;50.00;69.91
25.290000;50.00;69.91
25.300000;50.00;69.91
25.310000;50.00;69.91
25.320000;50.00;69.91
25.330000;50.00;69.91
25.340000;50.00;69.91
25.350000;50.00;69.91
25.360000;50.00;69.91
25.370000;50.00;69.91
25.380000;50.00;69.91
25.390000;50.00;69.91
25.400000;50.00;69.91
25.410000;50.00;69.91
25.420000;50.00;69.91
25.430000;50.00;69.91
25.440000;50.00;69.91
25.450000;50.00;69.91
25.460000;0.00;69.91
25.470000;0.00;69.91
25.480000;0.00;69.91
25.490000;0.00;69.91
25.500000;0.00;69.91
25.510000;0.00;69.91
25.520000;0.00;69.91
25.530000;0.00;69.91
25.540000;0.00;69.91
25.550000;0.00;69.91
25.560000;0.00;69.91
25.570000;0.00;69.91
25.580000;0.00;69.91
25.590000;0.00;69.91
25.600000;0.00;69.91
25.610000;0.00;69.91
25.620000;0.00;69.91
25.630000;0.00;69.91
25.640000;0.00;69.91
25.650000;0.00;69.91
25.660000;0.00;69.91
25.670000;0.00;69.91
25.680000;0.00;69.91
25.690000;0.00;69.91
25.700000;0.00;69.91
25.710000;0.00;69.91
25.720000;0.00;69.91
25.730000;0.00;69.91
25.740000;0.00;69.91
25.750000;0.00;69.91
25.760000;0.00;69.91
25.770000;0.00;69.91
25.780000;0.00;69.91
25.790000;0.00;69.91
25.800000;0.00;69.91
25.810000;0.00;69.91
25.820000;0.00;69.91
25.830000;0.00;69.91
25.840000;0.00;69.91
25.850000;0.00;69.91
25.860000;0.00;69.91
25.870000;0.00;69.91
25.880000;0.00;69.91
25.890000;0.00;69.91
25.900000;0.00;69.91
25.910000;0.00;69.91
25.920000;0.00;69.91
25.930000;0.00;69.91
25.940000;0.00;69.91
25.950000;0.00;69.91
25.960000;0.00;69.91
25.970000;0.00;69.91
25.980000;0.00;69.91
25.990000;0.00;69.91
26.000000;0.00;69.91
26.010000;0.00;69.91
26.020000;0.00;69.91
26.030000;0.00;69.91
26.040000;0.00;69.91
26.050000;0.00;69.91
26.060000;0.00;69.91
26.070000;0.00;69.91
26.080000;0.00;69.90
26.090000;0.00;69.90
26.100000;0.00;69.90
26.110000;0.00;69.90
26.120000;0.00;69.90
26.130000;0.00;69.90
26.140000;0.00;69.90
26.150000;0.00;69.90
26.160000;0.00;69.90
26.170000;0.00;69.90
26.180000;0.00;69.90
26.190000;0.00;69.90
26.200000;0.00;69.90
26.210000;0.00;69.90
26.220000;0.00;69.90
26.230000;0.00;69.90
26.240000;0.00;69.90
26.250000;0.00;69.90
26.260000;0.00;69.90
26.270000;0.00;69.90
26.280000;0.00;69.90
26.290000;0.00;69.90
26.300000;0.00;69.90
26.310000;0.00;69.90
26.320000;0.00;69.90
26.330000;0.00;69.90
26.340000;0.00;69.90
26.350000;0.00;69.90
26.360000;0.00;69.90
26.370000;0.00;69.90
26.380000;0.00;69.90
26.390000;0.00;69.90
26.400000;0.00;69.90
26.410000;0.00;69.90
26.420000;0.00;69.90
26.430000;0.00;69.90
26.440000;0.00;69.90
26.450000;0.00;69.90
26.460000;0.00;69.90
26.470000;0.00;69.90
26.480000;0.00;69.90
26.490000;0.00;69.90
26.500000;0.00;69.90
26.510000;0.00;69.90
26.520000;0.00;69.90
26.530000;0.00;69.90
26.540000;0.00;69.90
26.550000;0.00;69.90
26.560000;0.00;69.90
26.570000;0.00;69.90
26.580000;0.00;69.90
26.590000;0.00;69.90
26.600000;0.00;69.90
26.610000;0.00;69.90
26.620000;0.00;69.90
26.630000;0.00;69.90
26.640000;0.00;69.90
26.650000;0.00;69.90
26.660000;0.00;69.90
26.670000;0.00;69.90
26.680000;0.00;69.90
26.690000;0.00;69.90
26.700000;0.00;69.90
26.710000;0.00;69.90
26.720000;0.00;69.90
26.730000;0.00;69.90
26.740000;0.00;69.90
26.750000;0.00;69.90
26.760000;0.00;69.90
26.770000;0.00;69.90
26.780000;0.00;69.90
26.790000;0.00;69.90
26.800000;0.00;69.90
26.810000;0.00;69.90
26.820000;0.00;69.90
26.830000;0.00;69.90
26.840000;0.00;69.90
26.850000;0.00;69.90
26.860000;0.00;69.90
26.870000;0.00;69.90
26.880000;0.00;69.90
26.890000;0.00;69.90
26.900000;0.00;69.90
26.910000;0.00;69.90
26.920000;0.00;69.90
26.930000;0.00;69.90
26.940000;0.00;69.90
26.950000;0.00;69.90
26.960000;0.00;69.89
26.970000;0.00;69.89
26.980000;0.00;69.89
26.990000;0.00;69.89
27.000000;0.00;69.89
27.010000;0.00;69.89
27.020000;0.00;69.89
27.030000;0.00;69.89
27.040000;0.00;69.89
27.050000;0.00;69.89
27.060000;0.00;69.89
27.070000;0.00;69.89
27.080000;0.00;69.89
27.090000;0.00;69.89
27.100000;0.00;69.89
27.110000;0.00;69.89
27.120000;0.00;69.89
27.130000;0.00;69.89
27.140000;0.00;69.89
27.150000;0.00;69.89
27.160000;0.00;69.89
27.170000;0.00;69.89
27.180000;0.00;69.89
27.190000;0.00;69.89
27.200000;0.00;69.89
27.210000;0.00;69.89
27.220000;0.00;69.89
27.230000;0.00;69.89
27.240000;0.00;69.89
27.250000;0.00;69.89
27.260000;0.00;69.89
27.270000;0.00;69.89
27.280000;0.00;69.89
27.290000;0.00;69.89
27.300000;0.00;69.89
27.310000;0.00;69.89
27.320000;0.00;69.89
27.330000;0.00;69.89
27.340000;0.00;69.89
27.350000;0.00;69.89
27.360000;0.00;69.89
27.370000;0.00;69.89
27.380000;0.00;69.89
27.390000;0.00;69.89
27.400000;0.00;69.89
27.410000;0.00;69.89
27.420000;0.00;69.89
27.430000;0.00;69.89
27.440000;0.00;69.89
27.450000;0.00;69.89
27.460000;0.00;69.89
27.470000;0.00;69.89
27.480000;0.00;69.89
27.490000;0.00;69.89
27.500000;0.00;69.89
27.510000;0.00;69.89
27.520000;0.00;69.89
27.530000;0.00;69.89
27.540000;0.00;69.89
27.550000;0.00;69.89
27.560000;0.00;69.89
27.570000;0.00;69.89
27.580000;0.00;69.89
27.590000;0.00;69.89
27.600000;0.00;69.89
27.610000;0.00;69.89
27.620000;0.00;69.89
27.630000;0.00;69.89
27.640000;0.00;69.89
27.650000;0.00;69.89
27.660000;0.00;69.89
27.670000;0.00;69.89
27.680000;0.00;69.89
27.690000;0.00;69.89
27.700000;0.00;69.89
27.710000;0.00;69.89
27.720000;0.00;69.89
27.730000;0.00;69.89
27.740000;0.00;69.89
27.750000;0.00;69.89
27.760000;0.00;69.89
27.770000;0.00;69.89
27.780000;0.00;69.89
27.790000;0.00;69.89
27.800000;0.00;69.89
27.810000;0.00;69.89
27.820000;0.00;69.89
27.830000;0.00;69.88
27.840000;0.00;69.88
27.850000;0.00;69.88
27.860000;0.00;69.88
27.870000;0.00;69.88
27.880000;0.00;69.88
27.890000;0.00;69.88
27.900000;0.00;69.88
27.910000;0.00;69.88
27.920000;0.00;69.88
27.930000;0.00;69.88
27.940000;0.00;69.88
27.950000;0.00;69.88
27.960000;0.00;69.88
27.970000;0.00;69.88
27.980000;0.00;69.88
27.990000;0.00;69.88
28.000000;0.00;69.88
28.010000;0.00;69.88
28.020000;0.00;69.88
28.030000;0.00;69.88
28.040000;0.00;69.88
28.050000;0.00;69.88
28.060000;0.00;69.88
28.070000;0.00;69.88
28.080000;0.00;69.88
28.090000;0.00;69.88
28.100000;0.00;69.88
28.110000;0.00;69.88
28.120000;0.00;69.88
28.130000;0.00;69.88
28.140000;0.00;69.88
28.150000;0.00;69.88
28.160000;0.00;69.88
28.170000;0.00;69.88
28.180000;0.00;69.88
28.190000;0.00;69.88
28.200000;0.00;69.88
28.210000;0.00;69.88
28.220000;0.00;69.88
28.230000;0.00;69.88
28.240000;0.00;69.88
28.250000;0.00;69.88
28.260000;0.00;69.88
28.270000;0.00;69.88
28.280000;0.00;69.88
28.290000;0.00;69.88
28.300000;0.00;69.88
28.310000;0.00;69.88
28.320000;0.00;69.88
28.330000;0.00;69.88
28.340000;0.00;69.88
28.350000;0.00;69.88
28.360000;0.00;69.88
28.370000;0.00;69.88
28.380000;0.00;69.88
28.390000;0.00;69.88
28.400000;0.00;69.88
28.410000;0.00;69.88
28.420000;0.00;69.88
28.430000;0.00;69.88
28.440000;0.00;69.88
28.450000;0.00;69.88
28.460000;0.00;69.88
28.470000;0.00;69.88
28.480000;0.00;69.88
28.490000;0.00;69.88
28.500000;0.00;69.88
28.510000;0.00;69.88
28.520000;0.00;69.88
28.530000;0.00;69.88
28.540000;0.00;69.88
28.550000;0.00;69.88
28.560000;0.00;69.88
28.570000;0.00;69.88
28.580000;0.00;69.88
28.590000;0.00;69.88
28.600000;0.00;69.88
28.610000;0.00;69.88
28.620000;0.00;69.88
28.630000;0.00;69.88
28.640000;0.00;69.88
28.650000;0.00;69.88
28.660000;0.00;69.88
28.670000;0.00;69.88
28.680000;0.00;69.87
28.690000;0.00;69.87
28.700000;0.00;69.87
28.710000;0.00;69.87
28.720000;0.00;69.87
28.730000;0.00;69.87
28.740000;0.00;69.87
28.750000;0.00;69.87
28.760000;0.00;69.87
28.770000;0.00;69.87
28.780000;0.00;69.87
28.790000;0.00;69.87
28.800000;0.00;69.87
28.810000;0.00;69.87
28.820000;0.00;69.87
28.830000;0.00;69.87
28.840000;0.00;69.87
28.850000;0.00;69.87
28.860000;0.00;69.87
28.870000;0.00;69.87
28.880000;0.00;69.87
28.890000;0.00;69.87
28.900000;0.00;69.87
28.910000;0.00;69.87
28.920000;0.00;69.87
28.930000;0.00;69.87
28.940000;0.00;69.87
28.950000;0.00;69.87
28.960000;0.00;69.87
28.970000;0.00;69.87
28.980000;0.00;69.87
28.990000;0.00;69.87
29.000000;0.00;69.87
29.010000;0.00;69.87
29.020000;0.00;69.87
29.030000;0.00;69.87
29.040000;0.00;69.87
29.050000;0.00;69.87
29.060000;0.00;69.87
29.070000;0.00;69.87
29.080000;0.00;69.87
29.090000;0.00;69.87
29.100000;0.00;69.87
29.110000;0.00;69.87
29.120000;0.00;69.87
29.130000;0.00;69.87
29.140000;0.00;69.87
29.150000;0.00;69.87
29.160000;0.00;69.87
29.170000;0.00;69.87
29.180000;0.00;69.87
29.190000;0.00;69.87
29.200000;0.00;69.87
29.210000;0.00;69.87
29.220000;0.00;69.87
29.230000;0.00;69.87
29.240000;0.00;69.87
29.250000;0.00;69.87
29.260000;0.00;69.87
29.270000;0.00;69.87
29.280000;0.00;69.87
29.290000;0.00;69.87
29.300000;0.00;69.87
29.310000;0.00;69.87
29.320000;0.00;69.87
29.330000;0.00;69.87
29.340000;0.00;69.87
29.350000;0.00;69.87
29.360000;0.00;69.87
29.370000;0.00;69.87
29.380000;0.00;69.87
29.390000;0.00;69.87
29.400000;0.00;69.87
29.410000;0.00;69.87
29.420000;0.00;69.87
29.430000;0.00;69.87
29.440000;0.00;69.87
29.450000;0.00;69.87
29.460000;0.00;69.87
29.470000;0.00;69.87
29.480000;0.00;69.87
29.490000;0.00;69.87
29.500000;0.00;69.87
29.510000;0.00;69.87
29.520000;0.00;69.87
29.530000;0.00;69.86
29.540000;0.00;69.86
29.550000;0.00;69.86
29.560000;0.00;69.86
29.570000;0.00;69.86
29.580000;0.00;69.86
29.590000;0.00;69.86
29.600000;0.00;69.86
29.610000;0.00;69.86
29.620000;0.00;69.86
29.630000;0.00;69.86
29.640000;0.00;69.86
29.650000;0.00;69.86
29.660000;0.00;69.86
29.670000;0.00;69.86
29.680000;0.00;69.86
29.690000;0.00;69.86
29.700000;0.00;69.86
29.710000;0.00;69.86
29.720000;0.00;69.86
29.730000;0.00;69.86
29.740000;0.00;69.86
29.750000;0.00;69.86
29.760000;0.00;69.86
29.770000;0.00;69.86
29.780000;0.00;69.86
29.790000;0.00;69.86
29.800000;0.00;69.86
29.810000;0.00;69.86
29.820000;0.00;69.86
29.830000;0.00;69.86
29.840000;0.00;69.86
29.850000;0.00;69.86
29.860000;0.00;69.86
29.870000;0.00;69.86
29.880000;0.00;69.86
29.890000;0.00;69.86
29.900000;0.00;69.86
29.910000;0.00;69.86
29.920000;0.00;69.86
29.930000;0.00;69.86
29.940000;0.00;69.86
29.950000;0.00;69.86
29.960000;0.00;69.86
29.970000;0.00;69.86
29.980000;0.00;69.86
29.990000;0.00;69.86
30.000000;0.00;69.86
30.010000;0.00;69.86
30.020000;0.00;69.86
30.030000;0.00;69.86
30.040000;0.00;69.86
30.050000;0.00;69.86
30.060000;0.00;69.86
30.070000;0.00;69.86
30.080000;0.00;69.86
30.090000;0.00;69.86
30.100000;0.00;69.86
30.110000;0.00;69.86
30.120000;0.00;69.86
30.130000;0.00;69.86
30.140000;0.00;69.86
30.150000;0.00;69.86
30.160000;0.00;69.86
30.170000;0.00;69.86
30.180000;0.00;69.86
30.190000;0.00;69.86
30.200000;0.00;69.86
30.210000;0.00;69.86
30.220000;0.00;69.86
30.230000;0.00;69.86
30.240000;0.00;69.86
30.250000;0.00;69.86
30.260000;0.00;69.86
30.270000;0.00;69.86
30.280000;0.00;69.86
30.290000;0.00;69.86
30.300000;0.00;69.86
30.310000;0.00;69.86
30.320000;0.00;69.86
30.330000;0.00;69.86
30.340000;0.00;69.86
30.350000;0.00;69.86
30.360000;0.00;69.86
30.370000;0.00;69.85
30.380000;0.00;69.85
30.390000;0.00;69.85
30.400000;0.00;69.85
30.410000;0.00;69.85
30.420000;0.00;69.85
30.430000;0.00;69.85
30.440000;0.00;69.85
30.450000;0.00;69.85
30.460000;0.00;69.85
30.470000;0.00;69.85
30.480000;0.00;69.85
30.490000;0.00;69.85
30.500000;0.00;69.85
30.510000;0.00;69.85
30.520000;0.00;69.85
30.530000;0.00;69.85
30.540000;0.00;69.85
30.550000;0.00;69.85
30.560000;0.00;69.85
30.570000;0.00;69.85
30.580000;0.00;69.85
30.590000;0.00;69.85
30.600000;0.00;69.85
30.610000;0.00;69.85
30.620000;0.00;69.85
30.630000;0.00;69.85
30.640000;0.00;69.85
30.650000;0.00;69.85
30.660000;0.00;69.85
30.670000;0.00;69.85
30.680000;0.00;69.85
30.690000;0.00;69.85
30.700000;0.00;69.85
30.710000;0.00;69.85
30.720000;0.00;69.85
30.730000;0.00;69.85
30.740000;0.00;69.85
30.750000;0.00;69.85
30.760000;0.00;69.85
30.770000;0.00;69.85
30.780000;0.00;69.85
30.790000;0.00;69.85
30.800000;0.00;69.85
30.810000;0.00;69.85
30.820000;0.00;69.85
30.830000;0.00;69.85
30.840000;0.00;69.85
30.850000;0.00;69.85
30.860000;0.00;69.85
30.870000;0.00;69.85
30.880000;0.00;69.85
30.890000;0.00;69.85
30.900000;0.00;69.85
30.910000;0.00;69.85
30.920000;0.00;69.85
30.930000;0.00;69.85
30.940000;0.00;69.85
30.950000;0.00;69.85
30.960000;0.00;69.85
30.970000;0.00;69.85
30.980000;0.00;69.85
30.990000;0.00;69.85
31.000000;0.00;69.85
31.010000;0.00;69.85
31.020000;0.00;69.85
31.030000;0.00;69.85
31.040000;0.00;69.85
31.050000;0.00;69.85
31.060000;0.00;69.85
31.070000;0.00;69.85
31.080000;0.00;69.85
31.090000;0.00;69.85
31.100000;0.00;69.85
31.110000;0.00;69.85
31.120000;0.00;69.85
31.130000;0.00;69.85
31.140000;0.00;69.85
31.150000;0.00;69.85
31.160000;0.00;69.85
31.170000;0.00;69.85
31.180000;0.00;69.85
31.190000;0.00;69.85
31.200000;0.00;69.85
31.210000;0.00;69.84
31.220000;0.00;69.84
31.230000;0.00;69.84
31.240000;0.00;69.84
31.250000;0.00;69.84
31.260000;0.00;69.84
31.270000;0.00;69.84
31.280000;0.00;69.84
31.290000;0.00;69.84
31.300000;0.00;69.84
31.310000;0.00;69.84
31.320000;0.00;69.84
31.330000;0.00;69.84
31.340000;0.00;69.84
31.350000;0.00;69.84
31.360000;0.00;69.84
31.370000;0.00;69.84
31.380000;0.00;69.84
31.390000;0.00;69.84
31.400000;0.00;69.84
31.410000;0.00;69.84
31.420000;0.00;69.84
31.430000;0.00;69.84
31.440000;0.00;69.84
31.450000;0.00;69.84
31.460000;0.00;69.84
31.470000;0.00;69.84
31.480000;0.00;69.84
31.490000;0.00;69.84
31.500000;0.00;69.84
31.510000;0.00;69.84
31.520000;0.00;69.84
31.530000;0.00;69.84
31.540000;0.00;69.84
31.550000;0.00;69.84
31.560000;0.00;69.84
31.570000;0.00;69.84
31.580000;0.00;69.84
31.590000;0.00;69.84
31.600000;0.00;69.84
31.610000;0.00;69.84
31.620000;0.00;69.84
31.630000;0.00;69.84
31.640000;0.00;69.84
31.650000;0.00;69.84
31.660000;0.00;69.84
31.670000;0.00;69.84
31.680000;0.00;69.84
31.690000;0.00;69.84
31.700000;0.00;69.84
31.710000;0.00;69.84
31.720000;0.00;69.84
31.730000;0.00;69.84
31.740000;0.00;69.84
31.750000;0.00;69.84
31.760000;0.00;69.84
31.770000;0.00;69.84
31.780000;0.00;69.84
31.790000;0.00;69.84
31.800000;0.00;69.84
31.810000;0.00;69.84
31.820000;0.00;69.84
31.830000;0.00;69.84
31.840000;0.00;69.84
31.850000;0.00;69.84
31.860000;0.00;69.84
31.870000;0.00;69.84
31.880000;0.00;69.84
31.890000;0.00;69.84
31.900000;0.00;69.84
31.910000;0.00;69.84
31.920000;0.00;69.84
31.930000;0.00;69.84
31.940000;0.00;69.84
31.950000;0.00;69.84
31.960000;0.00;69.84
31.970000;0.00;69.84
31.980000;0.00;69.84
31.990000;0.00;69.84
32.000000;0.00;69.84
32.010000;0.00;69.84
32.020000;0.00;69.84
32.030000;0.00;69.83
32.040000;0.00;69.83
32.050000;0.00;69.83
32.060000;0.00;69.83
32.070000;0.00;69.83
32.080000;0.00;69.83
32.090000;0.00;69.83
32.100000;0.00;69.83
32.110000;0.00;69.83
